Alert ID,Ticker,Name,Description,Time,Webhook status
4698155553,"BATS:OKLO, 3m",{{alert.message}} ,"{""symbol"":""OKLO"",""exchange"":""BATS"",""interval"":""3"",""price"":""68.39"",""high"":""68.50"",""low"":""68.24"",""volume"":""21358"",""entry"":""68.35"",""stop"":""68.11"",""target_1"":""73.29"",""target_2"":""80.08"",""rule"":""staged_pm_avwap_held"",""direction"":""BUY"",""stage"":""STAGE 1: BASING — inside range + VWAP flat — WAIT — sweeps only"",""vwap"":""68.43"",""vwap_slope_pct"":""0.02"",""above_vwap"":""false"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""73.29"",""pwl"":""64.28"",""volume_ratio"":""1.75"",""cvd_delta"":""-2547.32"",""cvd_diverging"":""true"",""today_open"":""65.09"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""true"",""fired_at"":""1780332301739"",""uptrend_pass"":""false"",""overhead_mas"":""EMA 100,SMA 100,EMA 200,SMA 200,"",""nearby_levels"":""ema8|66.58|EMA 8,ema21|66.58|EMA 21,ema50|66.07|EMA 50,sma50|62.28|SMA 50,ema100|69.71|EMA 100,sma100|68.6|SMA 100,ema200|71.62|EMA 200,sma200|85.8|SMA 200,pdh|70.01|PDH,pdl|64.28|PDL,pwh|73.29|PWH,pwl|64.28|PWL,pmh|80.08|PMH,pml|53.96|PML,mtd_avwap|68.43|MTD AVWAP"",""mtd_avwap"":""68.43""}",2026-06-01T16:45:01Z,Webhook successfully delivered
4698155553,"BATS:BBAI, 3m",{{alert.message}} ,"{""symbol"":""BBAI"",""exchange"":""BATS"",""interval"":""3"",""price"":""5.28"",""high"":""5.28"",""low"":""5.27"",""volume"":""6076"",""entry"":""5.28"",""stop"":""5.26"",""target_1"":""5.36"",""target_2"":""5.40"",""rule"":""staged_mtd_avwap_held"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""5.28"",""vwap_slope_pct"":""0.15"",""above_vwap"":""true"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""5.16"",""pwl"":""4.07"",""volume_ratio"":""0.17"",""cvd_delta"":""-34011"",""cvd_diverging"":""false"",""today_open"":""5.14"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""true"",""fired_at"":""1780332150026"",""uptrend_pass"":""false"",""overhead_mas"":""SMA 200,"",""nearby_levels"":""ema8|4.5|EMA 8,ema21|4.25|EMA 21,ema50|4.14|EMA 50,sma50|3.86|SMA 50,ema100|4.4|EMA 100,sma100|4.34|SMA 100,ema200|4.71|EMA 200,sma200|5.3|SMA 200,pdh|5.16|PDH,pdl|4.71|PDL,pwh|5.16|PWH,pwl|4.07|PWL,pmh|5.16|PMH,pml|3.75|PML,mtd_avwap|5.28|MTD AVWAP"",""mtd_avwap"":""5.28""}",2026-06-01T16:42:30Z,Webhook successfully delivered
4698155553,"BATS:ZETA, 3m",{{alert.message}} ,"{""symbol"":""ZETA"",""exchange"":""BATS"",""interval"":""3"",""price"":""25.23"",""high"":""25.26"",""low"":""25.17"",""volume"":""13880"",""entry"":""25.23"",""stop"":""23.37"",""target_1"":""25.73"",""target_2"":""25.99"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""24.50"",""vwap_slope_pct"":""0.41"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""23.03"",""pwl"":""18.65"",""volume_ratio"":""1.69"",""cvd_delta"":""20990.23"",""cvd_diverging"":""false"",""today_open"":""23.70"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780331951739"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|19.85|EMA 8,ema21|18.6|EMA 21,ema50|17.93|EMA 50,sma50|17.28|SMA 50,ema100|17.9|EMA 100,sma100|18.06|SMA 100,ema200|17.95|EMA 200,sma200|18.57|SMA 200,pdh|23.03|PDH,pdl|20.4|PDL,pwh|23.03|PWH,pwl|18.65|PWL,pmh|23.03|PMH,pml|15.6|PML,mtd_avwap|24.5|MTD AVWAP"",""mtd_avwap"":""24.5""}",2026-06-01T16:39:11Z,Webhook successfully delivered
4698155553,"BATS:MU, 3m",{{alert.message}} ,"{""symbol"":""MU"",""exchange"":""BATS"",""interval"":""3"",""price"":""1037.21"",""high"":""1038.35"",""low"":""1035.78"",""volume"":""59134"",""entry"":""1037.21"",""stop"":""1009.03"",""target_1"":""1057.95"",""target_2"":""1068.33"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 3: TOPPING — above PDH but VWAP rolling — TRIM LONGS — fade rejects"",""vwap"":""1028.01"",""vwap_slope_pct"":""0.1"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""981.00"",""pwl"":""820.30"",""volume_ratio"":""2.93"",""cvd_delta"":""17557.25"",""cvd_diverging"":""false"",""today_open"":""1009.74"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780331760630"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|861.81|EMA 8,ema21|751.09|EMA 21,ema50|617.45|EMA 50,sma50|557.56|SMA 50,ema100|505.52|EMA 100,sma100|477.24|SMA 100,ema200|388.15|EMA 200,sma200|338.74|SMA 200,pdh|981|PDH,pdl|940.51|PDL,pwh|981|PWH,pwl|820.3|PWL,pmh|981|PMH,pml|510.21|PML,mtd_avwap|1028.01|MTD AVWAP"",""mtd_avwap"":""1028.01""}",2026-06-01T16:36:00Z,Webhook successfully delivered
4698155553,"BATS:ARM, 3m",{{alert.message}} ,"{""symbol"":""ARM"",""exchange"":""BATS"",""interval"":""3"",""price"":""412.79"",""high"":""413.80"",""low"":""412.30"",""volume"":""47675"",""entry"":""412.79"",""stop"":""382.54"",""target_1"":""421.04"",""target_2"":""425.17"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""404.93"",""vwap_slope_pct"":""1"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""356.45"",""pwl"":""300.00"",""volume_ratio"":""2.58"",""cvd_delta"":""-54997.5"",""cvd_diverging"":""false"",""today_open"":""389.62"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780331581521"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|304.51|EMA 8,ema21|259.32|EMA 21,ema50|213.47|EMA 50,sma50|198.44|SMA 50,ema100|181.25|EMA 100,sma100|158.16|SMA 100,ema200|160.35|EMA 200,sma200|150.84|SMA 200,pdh|356.45|PDH,pdl|337|PDL,pwh|356.45|PWH,pwl|300|PWL,pmh|356.45|PMH,pml|198.35|PML,mtd_avwap|404.93|MTD AVWAP"",""mtd_avwap"":""404.93""}",2026-06-01T16:33:01Z,Webhook successfully delivered
4698155553,"BATS:NOW, 3m",{{alert.message}} ,"{""symbol"":""NOW"",""exchange"":""BATS"",""interval"":""3"",""price"":""135.82"",""high"":""135.86"",""low"":""135.34"",""volume"":""22781"",""entry"":""135.59"",""stop"":""135.17"",""target_1"":""137.62"",""target_2"":""138.64"",""rule"":""staged_mtd_avwap_held"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""135.59"",""vwap_slope_pct"":""0.11"",""above_vwap"":""true"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""124.74"",""pwl"":""98.55"",""volume_ratio"":""0.77"",""cvd_delta"":""-45372.87"",""cvd_diverging"":""false"",""today_open"":""135.77"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780331580604"",""uptrend_pass"":""false"",""overhead_mas"":""SMA 200,"",""nearby_levels"":""ema8|106.78|EMA 8,ema21|100.4|EMA 21,ema50|101.09|EMA 50,sma50|97.64|SMA 50,ema100|112.01|EMA 100,sma100|108.08|SMA 100,ema200|131.81|EMA 200,sma200|141.47|SMA 200,pdh|124.74|PDH,pdl|116.29|PDL,pwh|124.74|PWH,pwl|98.55|PWL,pmh|124.74|PMH,pml|85.44|PML,mtd_avwap|135.59|MTD AVWAP"",""mtd_avwap"":""135.59""}",2026-06-01T16:33:00Z,Webhook successfully delivered
4698155553,"BATS:CRWD, 3m",{{alert.message}} ,"{""symbol"":""CRWD"",""exchange"":""BATS"",""interval"":""3"",""price"":""761.85"",""high"":""763.10"",""low"":""761.30"",""volume"":""2786"",""entry"":""761.85"",""stop"":""734.05"",""target_1"":""777.09"",""target_2"":""784.71"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""758.02"",""vwap_slope_pct"":""0.17"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""731.49"",""pwl"":""633.09"",""volume_ratio"":""1.52"",""cvd_delta"":""-2920.65"",""cvd_diverging"":""false"",""today_open"":""735.76"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780331402327"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|661.28|EMA 8,ema21|593.79|EMA 21,ema50|521.49|EMA 50,sma50|482.51|SMA 50,ema100|486.21|EMA 100,sma100|455.1|SMA 100,ema200|465.95|EMA 200,sma200|470.24|SMA 200,pdh|731.49|PDH,pdl|674.94|PDL,pwh|731.49|PWH,pwl|633.09|PWL,pmh|731.49|PMH,pml|445.57|PML,mtd_avwap|758.02|MTD AVWAP"",""mtd_avwap"":""758.02""}",2026-06-01T16:30:02Z,Webhook successfully delivered
4698155553,"BATS:BBAI, 3m",{{alert.message}} ,"{""symbol"":""BBAI"",""exchange"":""BATS"",""interval"":""3"",""price"":""5.29"",""high"":""5.30"",""low"":""5.28"",""volume"":""16413"",""entry"":""5.28"",""stop"":""5.27"",""target_1"":""5.36"",""target_2"":""5.40"",""rule"":""staged_mtd_avwap_held"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""5.28"",""vwap_slope_pct"":""0.37"",""above_vwap"":""true"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""5.16"",""pwl"":""4.07"",""volume_ratio"":""0.35"",""cvd_delta"":""-31543"",""cvd_diverging"":""false"",""today_open"":""5.14"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""true"",""fired_at"":""1780331221850"",""uptrend_pass"":""false"",""overhead_mas"":""SMA 200,"",""nearby_levels"":""ema8|4.5|EMA 8,ema21|4.25|EMA 21,ema50|4.14|EMA 50,sma50|3.86|SMA 50,ema100|4.4|EMA 100,sma100|4.34|SMA 100,ema200|4.71|EMA 200,sma200|5.3|SMA 200,pdh|5.16|PDH,pdl|4.71|PDL,pwh|5.16|PWH,pwl|4.07|PWL,pmh|5.16|PMH,pml|3.75|PML,mtd_avwap|5.28|MTD AVWAP"",""mtd_avwap"":""5.28""}",2026-06-01T16:27:01Z,Webhook successfully delivered
4698155553,"BITSTAMP:ETHUSD, 3m",{{alert.message}} ,"{""symbol"":""ETHUSD"",""exchange"":""BITSTAMP"",""interval"":""3"",""price"":""1965.7"",""high"":""1966.1"",""low"":""1963.5"",""volume"":""57.572259"",""entry"":""1965.7"",""stop"":""1962.3"",""target_1"":""2001.2"",""target_2"":""2140.3"",""rule"":""staged_pwl_reclaim"",""direction"":""BUY"",""stage"":""TRANSITIONING — no clean regime — HALF SIZE — sweeps only"",""vwap"":""1979.5"",""vwap_slope_pct"":""-0.07"",""above_vwap"":""false"",""gap_context"":""false"",""confluence_count"":""2"",""pwh"":""2140.3"",""pwl"":""1964.2"",""volume_ratio"":""1.44"",""cvd_delta"":""83.52"",""cvd_diverging"":""false"",""today_open"":""2004.1"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""true"",""fired_at"":""1780331221133"",""uptrend_pass"":""false"",""overhead_mas"":""EMA 8,EMA 21,EMA 50,SMA 50,EMA 100,SMA 100,EMA 200,SMA 200,"",""nearby_levels"":""ema8|2040.22|EMA 8,ema21|2113.26|EMA 21,ema50|2178.78|EMA 50,sma50|2241.74|SMA 50,ema100|2266.24|EMA 100,sma100|2158.77|SMA 100,ema200|2499.31|EMA 200,sma200|2497.41|SMA 200,pdh|2034.55|PDH,pdl|1991.43|PDL,pwh|2140.28|PWH,pwl|1964.18|PWL,pmh|2423.84|PMH,pml|1964.18|PML,mtd_avwap|1979.51|MTD AVWAP"",""mtd_avwap"":""1979.51""}",2026-06-01T16:27:01Z,Webhook successfully delivered
4698155553,"BATS:MU, 3m",{{alert.message}} ,"{""symbol"":""MU"",""exchange"":""BATS"",""interval"":""3"",""price"":""1037.61"",""high"":""1038.80"",""low"":""1036.27"",""volume"":""32641"",""entry"":""1037.61"",""stop"":""1008.98"",""target_1"":""1058.36"",""target_2"":""1068.74"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 3: TOPPING — above PDH but VWAP rolling — TRIM LONGS — fade rejects"",""vwap"":""1027.68"",""vwap_slope_pct"":""0.07"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""981.00"",""pwl"":""820.30"",""volume_ratio"":""1.64"",""cvd_delta"":""-2552.99"",""cvd_diverging"":""true"",""today_open"":""1009.74"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780331220481"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|861.81|EMA 8,ema21|751.09|EMA 21,ema50|617.45|EMA 50,sma50|557.56|SMA 50,ema100|505.52|EMA 100,sma100|477.24|SMA 100,ema200|388.15|EMA 200,sma200|338.74|SMA 200,pdh|981|PDH,pdl|940.51|PDL,pwh|981|PWH,pwl|820.3|PWL,pmh|981|PMH,pml|510.21|PML,mtd_avwap|1027.68|MTD AVWAP"",""mtd_avwap"":""1027.68""}",2026-06-01T16:27:00Z,Webhook successfully delivered
4698155553,"BATS:OKLO, 3m",{{alert.message}} ,"{""symbol"":""OKLO"",""exchange"":""BATS"",""interval"":""3"",""price"":""68.38"",""high"":""68.40"",""low"":""68.07"",""volume"":""1758"",""entry"":""68.35"",""stop"":""67.93"",""target_1"":""73.29"",""target_2"":""80.08"",""rule"":""staged_pm_avwap_held"",""direction"":""BUY"",""stage"":""TRANSITIONING — no clean regime — HALF SIZE — sweeps only"",""vwap"":""68.44"",""vwap_slope_pct"":""0.36"",""above_vwap"":""false"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""73.29"",""pwl"":""64.28"",""volume_ratio"":""0.11"",""cvd_delta"":""-39477.51"",""cvd_diverging"":""false"",""today_open"":""65.09"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""true"",""fired_at"":""1780331043406"",""uptrend_pass"":""false"",""overhead_mas"":""EMA 100,SMA 100,EMA 200,SMA 200,"",""nearby_levels"":""ema8|66.58|EMA 8,ema21|66.58|EMA 21,ema50|66.07|EMA 50,sma50|62.28|SMA 50,ema100|69.71|EMA 100,sma100|68.6|SMA 100,ema200|71.62|EMA 200,sma200|85.8|SMA 200,pdh|70.01|PDH,pdl|64.28|PDL,pwh|73.29|PWH,pwl|64.28|PWL,pmh|80.08|PMH,pml|53.96|PML,mtd_avwap|68.44|MTD AVWAP"",""mtd_avwap"":""68.44""}",2026-06-01T16:24:03Z,Webhook successfully delivered
4698155553,"BATS:ORCL, 3m",{{alert.message}} ,"{""symbol"":""ORCL"",""exchange"":""BATS"",""interval"":""3"",""price"":""244.58"",""high"":""245.37"",""low"":""244.54"",""volume"":""89800"",""entry"":""244.58"",""stop"":""224.42"",""target_1"":""249.47"",""target_2"":""251.92"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""236.25"",""vwap_slope_pct"":""1.13"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""226.29"",""pwl"":""187.92"",""volume_ratio"":""2.28"",""cvd_delta"":""-19573.26"",""cvd_diverging"":""true"",""today_open"":""230.98"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780331040301"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|200.43|EMA 8,ema21|190.48|EMA 21,ema50|179.26|EMA 50,sma50|171.11|SMA 50,ema100|179.56|EMA 100,sma100|167.62|SMA 100,ema200|187.32|EMA 200,sma200|207.02|SMA 200,pdh|226.29|PDH,pdl|208.01|PDL,pwh|226.29|PWH,pwl|187.92|PWL,pmh|226.29|PMH,pml|166.15|PML,mtd_avwap|236.25|MTD AVWAP"",""mtd_avwap"":""236.25""}",2026-06-01T16:24:00Z,Webhook successfully delivered
4698155553,"BATS:ARM, 3m",{{alert.message}} ,"{""symbol"":""ARM"",""exchange"":""BATS"",""interval"":""3"",""price"":""415.57"",""high"":""418.50"",""low"":""415.53"",""volume"":""45013"",""entry"":""415.57"",""stop"":""382.50"",""target_1"":""423.88"",""target_2"":""428.04"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""404.39"",""vwap_slope_pct"":""1.18"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""356.45"",""pwl"":""300.00"",""volume_ratio"":""2.43"",""cvd_delta"":""-15485.14"",""cvd_diverging"":""false"",""today_open"":""389.62"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780330683073"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|304.51|EMA 8,ema21|259.32|EMA 21,ema50|213.47|EMA 50,sma50|198.44|SMA 50,ema100|181.25|EMA 100,sma100|158.16|SMA 100,ema200|160.35|EMA 200,sma200|150.84|SMA 200,pdh|356.45|PDH,pdl|337|PDL,pwh|356.45|PWH,pwl|300|PWL,pmh|356.45|PMH,pml|198.35|PML,mtd_avwap|404.39|MTD AVWAP"",""mtd_avwap"":""404.39""}",2026-06-01T16:18:03Z,Webhook successfully delivered
4698155553,"BATS:SAFX, 3m",{{alert.message}} ,"{""symbol"":""SAFX"",""exchange"":""BATS"",""interval"":""3"",""price"":""0.5287"",""high"":""0.5287"",""low"":""0.5228"",""volume"":""534"",""entry"":""0.5248"",""stop"":""0.5220"",""target_1"":""0.5327"",""target_2"":""0.6375"",""rule"":""staged_mtd_avwap_held"",""direction"":""BUY"",""stage"":""STAGE 3: TOPPING — above PDH but VWAP rolling — TRIM LONGS — fade rejects"",""vwap"":""0.5248"",""vwap_slope_pct"":""-0.51"",""above_vwap"":""true"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""0.5100"",""pwl"":""0.4278"",""volume_ratio"":""0.16"",""cvd_delta"":""448"",""cvd_diverging"":""false"",""today_open"":""0.5200"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780330380066"",""uptrend_pass"":""false"",""overhead_mas"":""EMA 200,SMA 200,"",""nearby_levels"":""ema8|0.45|EMA 8,ema21|0.44|EMA 21,ema50|0.43|EMA 50,sma50|0.45|SMA 50,ema100|0.51|EMA 100,sma100|0.33|SMA 100,ema200|1.02|EMA 200,sma200|0.65|SMA 200,pdh|0.51|PDH,pdl|0.46|PDL,pwh|0.51|PWH,pwl|0.43|PWL,pmh|0.64|PMH,pml|0.37|PML,mtd_avwap|0.52|MTD AVWAP"",""mtd_avwap"":""0.52""}",2026-06-01T16:13:00Z,Webhook successfully delivered
4698155553,"BATS:AVGO, 3m",{{alert.message}} ,"{""symbol"":""AVGO"",""exchange"":""BATS"",""interval"":""3"",""price"":""462.40"",""high"":""462.58"",""low"":""461.21"",""volume"":""65456"",""entry"":""462.40"",""stop"":""442.01"",""target_1"":""471.65"",""target_2"":""476.27"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""453.71"",""vwap_slope_pct"":""0.35"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""448.90"",""pwl"":""414.01"",""volume_ratio"":""3.84"",""cvd_delta"":""62806.08"",""cvd_diverging"":""false"",""today_open"":""450.45"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780330323888"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|426.78|EMA 8,ema21|418.49|EMA 21,ema50|395.88|EMA 50,sma50|385.7|SMA 50,ema100|373.62|EMA 100,sma100|358.63|SMA 100,ema200|344.83|EMA 200,sma200|352.3|SMA 200,pdh|448.9|PDH,pdl|431.47|PDL,pwh|448.9|PWH,pwl|414.01|PWL,pmh|448.9|PMH,pml|404.8|PML,mtd_avwap|453.71|MTD AVWAP"",""mtd_avwap"":""453.71""}",2026-06-01T16:12:03Z,Webhook successfully delivered
4698155553,"BATS:ARM, 3m",{{alert.message}} ,"{""symbol"":""ARM"",""exchange"":""BATS"",""interval"":""3"",""price"":""419.50"",""high"":""419.84"",""low"":""418.62"",""volume"":""42889"",""entry"":""419.50"",""stop"":""382.47"",""target_1"":""427.89"",""target_2"":""432.09"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""403.70"",""vwap_slope_pct"":""1.31"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""356.45"",""pwl"":""300.00"",""volume_ratio"":""2.12"",""cvd_delta"":""-802.74"",""cvd_diverging"":""true"",""today_open"":""389.62"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780330145278"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|304.51|EMA 8,ema21|259.32|EMA 21,ema50|213.47|EMA 50,sma50|198.44|SMA 50,ema100|181.25|EMA 100,sma100|158.16|SMA 100,ema200|160.35|EMA 200,sma200|150.84|SMA 200,pdh|356.45|PDH,pdl|337|PDL,pwh|356.45|PWH,pwl|300|PWL,pmh|356.45|PMH,pml|198.35|PML,mtd_avwap|403.7|MTD AVWAP"",""mtd_avwap"":""403.7""}",2026-06-01T16:09:05Z,Webhook successfully delivered
4698155553,"BATS:SNDK, 3m",{{alert.message}} ,"{""symbol"":""SNDK"",""exchange"":""BATS"",""interval"":""3"",""price"":""1763.00"",""high"":""1771.00"",""low"":""1760.12"",""volume"":""11030"",""entry"":""1763.00"",""stop"":""1729.05"",""target_1"":""1798.26"",""target_2"":""1815.89"",""rule"":""gap_up_continuation_long"",""direction"":""BUY"",""stage"":""STAGE 3: TOPPING — above PDH but VWAP rolling — TRIM LONGS — fade rejects"",""vwap"":""1746.58"",""vwap_slope_pct"":""0.05"",""above_vwap"":""true"",""gap_context"":""true"",""confluence_count"":""1"",""pwh"":""1708.83"",""pwl"":""1520.00"",""volume_ratio"":""2.25"",""cvd_delta"":""-1113.51"",""cvd_diverging"":""true"",""today_open"":""1731.15"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780329965372"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|1564.96|EMA 8,ema21|1414.9|EMA 21,ema50|1160.89|EMA 50,sma50|1078.61|SMA 50,ema100|899.13|EMA 100,sma100|818.47|SMA 100,ema200|619.54|EMA 200,sma200|488.24|SMA 200,pdh|1708.83|PDH,pdl|1641.08|PDL,pwh|1708.83|PWH,pwl|1520|PWL,pmh|1708.83|PMH,pml|1048|PML,mtd_avwap|1746.58|MTD AVWAP"",""mtd_avwap"":""1746.58""}",2026-06-01T16:06:05Z,Webhook successfully delivered
4698155553,"BATS:CRML, 3m",{{alert.message}} ,"{""symbol"":""CRML"",""exchange"":""BATS"",""interval"":""3"",""price"":""12.14"",""high"":""12.14"",""low"":""12.10"",""volume"":""775"",""entry"":""12.11"",""stop"":""12.07"",""target_1"":""14.27"",""target_2"":""15.35"",""rule"":""staged_pwh_held"",""direction"":""BUY"",""stage"":""STAGE 2: ADVANCING — above PDH + VWAP rising — LONGS at PDH/VWAP pullbacks"",""vwap"":""11.81"",""vwap_slope_pct"":""0.75"",""above_vwap"":""true"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""12.11"",""pwl"":""10.93"",""volume_ratio"":""0.09"",""cvd_delta"":""-28891.79"",""cvd_diverging"":""false"",""today_open"":""11.00"",""near_pdh"":""false"",""near_pdl"":""false"",""inside_day"":""false"",""fired_at"":""1780329964568"",""uptrend_pass"":""true"",""overhead_mas"":"""",""nearby_levels"":""ema8|11.33|EMA 8,ema21|11.36|EMA 21,ema50|11|EMA 50,sma50|10.38|SMA 50,ema100|10.65|EMA 100,sma100|11.35|SMA 100,ema200|9.78|EMA 200,sma200|10.31|SMA 200,pdh|11.84|PDH,pdl|11.05|PDL,pwh|12.11|PWH,pwl|10.93|PWL,pmh|14.27|PMH,pml|9.71|PML,mtd_avwap|11.81|MTD AVWAP"",""mtd_avwap"":""11.81""}",2026-06-01T16:06:04Z,Webhook successfully delivered
4698155553,"BATS:TSLA, 3m",{{alert.message}} ,"{""symbol"":""TSLA"",""exchange"":""BATS"",""interval"":""3"",""price"":""421.60"",""high"":""422.02"",""low"":""421.04"",""volume"":""22909"",""entry"":""421.20"",""stop"":""420.73"",""target_1"":""445.60"",""target_2"":""453.40"",""rule"":""staged_pm_avwap_held"",""direction"":""BUY"",""stage"":""TRANSITIONING — no clean regime — HALF SIZE — sweeps only"",""vwap"":""422.67"",""vwap_slope_pct"":""-0.08"",""above_vwap"":""false"",""gap_context"":""false"",""confluence_count"":""1"",""pwh"":""445.60"",""pwl"":""426.12"",""volume_ratio"":""0.6"",""cvd_delta"":""-32256.8"",""cvd_diverging"":""false"",""today_open"":""427.37"",""near_pdh"":""false"",""near_pdl"":""true"",""inside_day"":""false"",""fired_at"":""1780329780505"",""uptrend_pass"":""false"",""overhead_mas"":""EMA 8,"",""nearby_levels"":""ema8|431.42|EMA 8,ema21|419.23|EMA 21,ema50|406.72|EMA 50,sma50|391.8|SMA 50,ema100|405.07|EMA 100,sma100|404.7|SMA 100,ema200|395.61|EMA 200,sma200|412.13|SMA 200,pdh|441.07|PDH,pdl|428.14|PDL,pwh|445.6|PWH,pwl|426.12|PWL,pmh|453.4|PMH,pml|378.8|PML,mtd_avwap|422.67|MTD AVWAP"",""mtd_avwap"":""422.67""}",2026-06-01T16:03:00Z,Webhook successfully delivered
